title,first_author,year,pdf_url
Scaling silicon-based quantum computing using CMOS technology: State-of-the-art, Challenges and Perspectives,M. F. Gonzalez-Zalba,2020,http://arxiv.org/pdf/2011.11753v2
Constant-round Multi-party Quantum Computation for Constant Parties,Zhu Cao,2020,http://arxiv.org/pdf/2011.12061v1
Information Constraints for Scalable Control in a Quantum Computer,John M. Martinis,2020,http://arxiv.org/pdf/2012.14270v1
Compiling single-qubit braiding gate for Fibonacci anyons topological quantum computation,Mohamed Taha Rouabah,2020,http://arxiv.org/pdf/2008.03542v1
Demonstrating the power of quantum computers, certification of highly entangled measurements and scalable quantum nonlocality,Elisa Bäumer,2020,http://arxiv.org/pdf/2009.14028v2
Quantum Computing Solution of DC Power Flow,Rozhin Eskandarpour,2020,http://arxiv.org/pdf/2010.02442v1
Prospects and challenges of quantum finance,Adam Bouland,2020,http://arxiv.org/pdf/2011.06492v1
Teaching quantum computing with an interactive textbook,James R. Wootton,2020,http://arxiv.org/pdf/2012.09629v1
ZX-calculus for the working quantum computer scientist,John van de Wetering,2020,http://arxiv.org/pdf/2012.13966v1
A HoTT Quantum Equational Theory (Extended Version),Jennifer Paykin,2019,http://arxiv.org/pdf/1904.04371v1
Performance and error modeling of Deutsch's algorithm in IBM Q,Efrain Buksman,2019,http://arxiv.org/pdf/1912.07486v1
Driven-dissipative quantum mechanics on a lattice: Simulating a fermionic reservoir on a quantum computer,Lorenzo Del Re,2019,http://arxiv.org/pdf/1912.08310v2
Every Action in Every Code is Fault Tolerant: Fault Tolerance Quantum Computation in Quotient Algebra Partition,Zheng-Yao Su,2019,http://arxiv.org/pdf/1912.02654v1
Neural network agent playing spin Hamiltonian games on a quantum computer,Oleg M. Sotnikov,2019,http://arxiv.org/pdf/1904.02467v2
Homomorphic encryption of linear optics quantum computation on almost arbitrary states of light with asymptotically perfect security,Yingkai Ouyang,2019,http://arxiv.org/pdf/1902.10972v2
Separation and approximate separation of multipartite quantum gates,Kan He,2019,http://arxiv.org/pdf/1901.04629v1
Nonadiabatic holonomic multiqubit controlled gates,P. Z. Zhao,2019,http://arxiv.org/pdf/1912.09796v1
Semiconductor Quantum Computation,Xin Zhang,2019,http://arxiv.org/pdf/1905.01592v1
Sumcheck-based delegation of quantum computing to rational server,Yuki Takeuchi,2019,http://arxiv.org/pdf/1911.04734v2
QCOR: A Language Extension Specification for the Heterogeneous Quantum-Classical Model of Computation,Tiffany M. Mintz,2019,http://arxiv.org/pdf/1909.02457v1
From Ansätze to Z-gates: a NASA View of Quantum Computing,Eleanor G. Rieffel,2019,http://arxiv.org/pdf/1905.02860v2
Quantum Bridge Analytics II: Network Optimization and Combinatorial Chaining for Asset Exchange,Fred Glover,2019,http://arxiv.org/pdf/1911.03036v2
Local certification of programmable quantum devices of arbitrary high dimensionality,Kishor Bharti,2019,http://arxiv.org/pdf/1911.09448v1
Crossing a topological phase transition with a quantum computer,Adam Smith,2019,http://arxiv.org/pdf/1910.05351v5
Dynamical mean field theory algorithm and experiment on quantum computers,I. Rungger,2019,http://arxiv.org/pdf/1910.04735v2
Quantum Computer Systems for Scientific Discovery,Yuri Alexeev,2019,http://arxiv.org/pdf/1912.07577v3
Quantum Computing: An Overview Across the System Stack,Salonik Resch,2019,http://arxiv.org/pdf/1905.07240v3
Quantum Random Numbers generated by the Cloud Superconducting Quantum Computer,Kentaro Tamura,2019,http://arxiv.org/pdf/1906.04410v2
A Contextual $ψ$-Epistemic Model of the $n$-Qubit Stabilizer Formalism,Piers Lillystone,2019,http://arxiv.org/pdf/1904.04268v1
When will we have a quantum computer?,M. I. Dyakonov,2019,http://arxiv.org/pdf/1903.10760v1
Remote blind state preparation with weak coherent pulses in the field,Yang-Fan Jiang,2019,http://arxiv.org/pdf/1903.07862v2
Fine-grained quantum computational supremacy,Tomoyuki Morimae,2019,http://arxiv.org/pdf/1901.01637v4
Digital-analog quantum algorithm for the quantum Fourier transform,Ana Martin,2019,http://arxiv.org/pdf/1906.07635v2
Symmetry Configuration Mapping for Representing Quantum Systems on Quantum Computers,Sean A. Fischer,2019,http://arxiv.org/pdf/1907.01493v2
Number conserving analysis of measurement-based braiding with Majorana zero modes,Christina Knapp,2019,http://arxiv.org/pdf/1909.10521v3
Quantum Coin Method for Numerical Integration,N. H. Shimada,2019,http://arxiv.org/pdf/1910.00263v2
Challenges and Opportunities of Near-Term Quantum Computing Systems,A. D. Corcoles,2019,http://arxiv.org/pdf/1910.02894v1
Holistic type extension for classical propositional logic in quantum computation,H. Freytes,2019,http://arxiv.org/pdf/1904.04561v1
Are all Gaussian states also cluster states? Essential diagnostic tools for continuous-variable one-way quantum computing,Carlos González-Arciniegas,2019,http://arxiv.org/pdf/1912.06463v6
A Quantum Computational Approach to Correspondence Problems on Point Sets,Vladislav Golyanik,2019,http://arxiv.org/pdf/1912.12296v2
Implications of Quantum Computing for Artificial Intelligence alignment research,Jaime Sevilla,2019,http://arxiv.org/pdf/1908.07613v3
Computational Chemistry on Quantum Computers: Ground state estimation,V. Armaos,2019,http://arxiv.org/pdf/1907.00362v1
Choi states, symmetry-based quantum gate teleportation, and stored-program quantum computing,Dong-Sheng Wang,2019,http://arxiv.org/pdf/1912.05418v2
Evidence of the entanglement constraint on wave-particle duality using the IBM Q quantum computer,Nicolas Schwaller,2019,http://arxiv.org/pdf/1912.02674v3
Quantum Computation with Machine-Learning-Controlled Quantum Stuff,Lucien Hardy,2019,http://arxiv.org/pdf/1911.13282v1
Time-Domain Multiplexed 2-Dimensional Cluster State: Universal Quantum Computing Platform,Warit Asavanant,2019,http://arxiv.org/pdf/1903.03918v2
Convolution filter embedded quantum gate autoencoder,Kodai Shiba,2019,http://arxiv.org/pdf/1906.01196v1
A Scalable Quantum Computing Platform Using Symmetric-Top Molecules,Phelan Yu,2019,http://arxiv.org/pdf/1905.06439v1
Quantum Chemistry as a Benchmark for Near-Term Quantum Computers,Alexander J. McCaskey,2019,http://arxiv.org/pdf/1905.01534v1
Quantum Computing at the Frontiers of Biological Sciences,Prashant S. Emani,2019,http://arxiv.org/pdf/1911.07127v1
Towards Pricing Financial Derivatives with an IBM Quantum Computer,Ana Martin,2019,http://arxiv.org/pdf/1904.05803v1
Toward convergence of effective field theory simulations on digital quantum computers,Omar Shehab,2019,http://arxiv.org/pdf/1904.04338v2
Benchmarking an 11-qubit quantum computer,K. Wright,2019,http://arxiv.org/pdf/1903.08181v1
Characterizing large-scale quantum computers via cycle benchmarking,Alexander Erhard,2019,http://arxiv.org/pdf/1902.08543v1
Quantum Computing with sine-Gordon Qubits,Dong-Sheng Wang,2019,http://arxiv.org/pdf/1901.04551v3
Fine-grained quantum supremacy based on Orthogonal Vectors, 3-SUM and All-Pairs Shortest Paths,Ryu Hayakawa,2019,http://arxiv.org/pdf/1902.08382v2
Optimized Compilation of Aggregated Instructions for Realistic Quantum Computers,Yunong Shi,2019,http://arxiv.org/pdf/1902.01474v2
Three-qubit exact Grover within the blind oracular quantum computation scheme,Cica Gustiani,2019,http://arxiv.org/pdf/1902.05534v1
Quantum Probability: a reliable tool for an agent or a reliable source of reality?,Christian de Ronde,2019,http://arxiv.org/pdf/1903.03863v1
Universal Variational Quantum Computation,Jacob Biamonte,2019,http://arxiv.org/pdf/1903.04500v3
Flying Unicorn: Developing a Game for a Quantum Computer,Kory Becker,2019,http://arxiv.org/pdf/1910.08238v1
On the qubit routing problem,Alexander Cowtan,2019,http://arxiv.org/pdf/1902.08091v2
Photonic quantum information processing: a concise review,Sergei Slussarenko,2019,http://arxiv.org/pdf/1907.06331v2
Demonstration of teleportation-based error correction in the IBM quantum computer,K. M. Anandu,2019,http://arxiv.org/pdf/1902.01692v1
Local Dimension Invariant Qudit Stabilizer Codes,Lane G. Gunderman,2019,http://arxiv.org/pdf/1910.08122v2
"Experimental Evidence about ""A factorisation algorithm in adiabatic quantum computation"" by T. D. Kieu,Richard H. Warren,2019,http://arxiv.org/pdf/1901.04579v1"
Error detection on quantum computers improves accuracy of chemical calculations,Miroslav Urbanek,2019,http://arxiv.org/pdf/1910.00129v2
Quantum computing for accelerating cross-correlations intensive applications in signal processing,Valentina Caprara Vivoli,2019,http://arxiv.org/pdf/1908.09519v2
Continuous-variable quantum computing in the quantum optical frequency comb,Olivier Pfister,2019,http://arxiv.org/pdf/1907.09832v1
Approaching graph problems with continuous variable quantum computing,Michał Stęchły,2019,http://arxiv.org/pdf/1906.07047v1
Nash embedding: a road map to realizing quantum hardware,Faisal Shah Khan,2019,http://arxiv.org/pdf/1906.05118v2
Simulating Cognition with Quantum Computers,Hongbin Wang,2019,http://arxiv.org/pdf/1905.12599v2
Quantum Circuits for Dynamic Runtime Assertions in Quantum Computation,Huiyang Zhou,2019,http://arxiv.org/pdf/1905.12068v1
Multiple multi-control unitary operations: implementation and applications,Qing Lin,2019,http://arxiv.org/pdf/1901.09225v1
Reliable quantum circuits have defects,Alexandru Paler,2019,http://arxiv.org/pdf/1902.03698v1
Scalable quantum computer with superconducting circuits in the ultrastrong coupling regime,Roberto Stassi,2019,http://arxiv.org/pdf/1902.06569v2
Calculation of $π$ on the IBM quantum computer and the accuracy of one-qubit operations,G. A. Bochkin,2019,http://arxiv.org/pdf/1912.12037v2
Zeta-regularized vacuum expectation values from quantum computing simulations,Karl Jansen,2019,http://arxiv.org/pdf/1912.01276v1
The Implementation of Quantum Computing Operations with Phase Modulated Microwave Pulses and High-Spin Ions at Zero Magnetic Fields,Arifullin M. R.,2019,http://arxiv.org/pdf/1910.03362v1
Quantum computation of magnon spectra,Akhil Francis,2019,http://arxiv.org/pdf/1909.05701v2
Quantum circuits for maximally entangled states,Alba Cervera-Lierta,2019,http://arxiv.org/pdf/1904.07955v2
Towards Solving the Navier-Stokes Equation on Quantum Computers,Navamita Ray,2019,http://arxiv.org/pdf/1904.09033v1
Compiling basic linear algebra subroutines for quantum computers,Liming Zhao,2019,http://arxiv.org/pdf/1902.10394v1
Robust universal Hamiltonian quantum computing using two-body interactions,Milad Marvian,2019,http://arxiv.org/pdf/1911.01354v1
A Full Quantum Eigensolver for Quantum Chemistry Simulations,Shijie Wei,2019,http://arxiv.org/pdf/1908.07927v2
Quantum computer with cold ions in the Aubry pinned phase,D. L. Shepelyansky,2019,http://arxiv.org/pdf/1902.09850v3
Quantum-Computing Architecture based on Large-Scale Multi-Dimensional Continuous-Variable Cluster States in a Scalable Photonic Platform,Bo-Han Wu,2019,http://arxiv.org/pdf/1909.05455v2
Cross-verification of independent quantum devices,C. Greganti,2019,http://arxiv.org/pdf/1905.09790v2
Quantum Computing as a High School Module,Anastasia Perry,2019,http://arxiv.org/pdf/1905.00282v2
Applications of Quantum Annealing in Statistics,Robert C. Foster,2019,http://arxiv.org/pdf/1904.06819v2
Blind quantum computation with a heralded single photon source,Kurumiko Nagao,2019,http://arxiv.org/pdf/1904.02353v1
Quantum Computer Control using Novel, Hybrid Semiconductor-Superconductor Electronics,Erik P. DeBenedictis,2019,http://arxiv.org/pdf/1912.11532v1
A Lightweight McEliece Cryptosystem Co-processor Design,Lake Bu,2019,http://arxiv.org/pdf/1903.03733v2
Knot theory and quantum computing,Robin Gaudreau,2019,http://arxiv.org/pdf/1901.03186v1
A hybrid algorithm framework for small quantum computers with application to finding Hamiltonian cycles,Yimin Ge,2019,http://arxiv.org/pdf/1907.01258v1
Quantum computing, Seifert surfaces and singular fibers,Michel Planat,2019,http://arxiv.org/pdf/1902.04798v1
Making Quantum Computing Open: Lessons from Open-Source Projects,Ruslan Shaydulin,2019,http://arxiv.org/pdf/1902.00991v2
State Stabilization for Gate-Model Quantum Computers,Laszlo Gyongyosi,2019,http://arxiv.org/pdf/1909.01044v1
Efficient Arbitrary Simultaneously Entangling Gates on a trapped-ion quantum computer,Nikodem Grzesiak,2019,http://arxiv.org/pdf/1905.09294v1
Perspective: Toward large-scale fault-tolerant universal photonic quantum computing,Shuntaro Takeda,2019,http://arxiv.org/pdf/1904.07390v1
A practicable guide to the quantum computation architectures,Hou Ian,2019,http://arxiv.org/pdf/1903.10739v2
Training Optimization for Gate-Model Quantum Neural Networks,Laszlo Gyongyosi,2019,http://arxiv.org/pdf/1909.01048v1
Machine learning methods in quantum computing theory,D. V. Fastovets,2019,http://arxiv.org/pdf/1906.10175v1
Minimizing polynomial functions on quantum computers,Raouf Dridi,2019,http://arxiv.org/pdf/1903.08270v1
Foundational Patterns for Efficient Quantum Computing,Austin Gilliam,2019,http://arxiv.org/pdf/1907.11513v3
Cost-Reduced All-Gaussian Universality with the Gottesman-Kitaev-Preskill Code: Resource-Theoretic Approach to Cost Analysis,Hayata Yamasaki,2019,http://arxiv.org/pdf/1911.11141v3
Scalable nonadiabatic holonomic quantum computation on a superconducting qubit lattice,Li-Na Ji,2019,http://arxiv.org/pdf/1909.05768v2
OpticalGAN : Generative Adversarial Networks for Continuous Variable Quantum Computation,Nilay Shrivastava,2019,http://arxiv.org/pdf/1909.07806v1
Quasi-exact quantum computation,Dong-Sheng Wang,2019,http://arxiv.org/pdf/1910.00038v3
Calculation of the Green's function on near-term quantum computers,Suguru Endo,2019,http://arxiv.org/pdf/1909.12250v4
An Improved Implementation Approach for Quantum Phase Estimation on Quantum Computers,Hamed Mohammadbagherpoor,2019,http://arxiv.org/pdf/1910.11696v1
The impact of quantum computing on real-world security: A 5G case study,Chris J Mitchell,2019,http://arxiv.org/pdf/1911.07583v3
Massless Majorana bispinors and two-qubit entangled state,R. Romero,2019,http://arxiv.org/pdf/1910.02605v2
Demonstration of Minisuperspace Quantum Cosmology Using Quantum Computational Algorithms on IBM Quantum Computer,Anirban Ganguly,2019,http://arxiv.org/pdf/1912.00298v1
Practical Quantum Computation of Chemical and Nuclear Energy Levels Using Quantum Imaginary Time Evolution and Lanczos Algorithms,Kübra Yeter-Aydeniz,2019,http://arxiv.org/pdf/1912.06226v1
Quantum Computation of the Massive Thirring Model,Chinmay Mishra,2019,http://arxiv.org/pdf/1912.07767v1
Faster quantum computation with permutations and resonant couplings,Yingkai Ouyang,2019,http://arxiv.org/pdf/1901.00252v4
Universal Quantum Computation by a Single Photon,Xiaoqin Gao,2019,http://arxiv.org/pdf/1909.09535v1
Demonstration of a general fault-tolerant quantum error detection code for (2n+1)-qubit entangled state on IBM 16-qubit quantum computer,Ranveer Kumar Singh,2018,http://arxiv.org/pdf/1807.02883v2
Nonadiabatic holonomic quantum computation on coupled transmons with ancillaries,Tao Chen,2018,http://arxiv.org/pdf/1808.00299v3
Efficient classical simulation of noisy quantum computation,Xun Gao,2018,http://arxiv.org/pdf/1810.03176v1
On Clifford groups in quantum computing,J. Tolar,2018,http://arxiv.org/pdf/1810.10259v1
Symmetry defects and their application to topological quantum computing,Colleen Delaney,2018,http://arxiv.org/pdf/1811.02143v1
Validating quantum computers using randomized model circuits,Andrew W. Cross,2018,http://arxiv.org/pdf/1811.12926v2
Quantum Computation and Visualization of Hamiltonians using Discrete Quantum Mechanics and IBM QISKit,Raffaele Miceli,2018,http://arxiv.org/pdf/1812.01044v1
Overview and Comparison of Gate Level Quantum Software Platforms,Ryan LaRose,2018,http://arxiv.org/pdf/1807.02500v2
Boson Sampling with Gaussian input states: toward efficient scaling and certification,Raphael A. Abrahao,2018,http://arxiv.org/pdf/1812.08978v6
Introduction to topological quantum computation with non-Abelian anyons,Bernard Field,2018,http://arxiv.org/pdf/1802.06176v2
Quantum Chemistry in the Age of Quantum Computing,Yudong Cao,2018,http://arxiv.org/pdf/1812.09976v2
Graph Cut Segmentation Methods Revisited with a Quantum Algorithm,Lisa Tse,2018,http://arxiv.org/pdf/1812.03050v2
